Company,Time,Financial Distress,CLASS,x1,x2,x3,x4,x5,x6,x7,x9,x10,x11,x13,x14,x15,x17,x18,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x33,x34,x36,x37,x39,x40,x41,x42,x43,x44,x45,x46,x48,x49,x50,x51,x53,x54,x55,x56,x57,x58,x59,x60,x61,x62,x63,x64,x65,x66,x67,x68,x69,x70,x71,x72,x73,x74,x75,x76,x77,x78,x79,x80,x81,x82,x83
1.4587636400749888,-1.0968581598555758,-1.3802164152814325,1,-0.6224729027491203,-1.3103443744954435,1.649896508404097,-0.7369066632822135,-0.9136688891562996,-1.060769598494472,-1.012624862604233,-1.811320971779366,-1.49690211875909,0.3223968820370655,-1.649908864975888,3.2568244985539443,-0.0940621602058275,-0.0748973134561552,-0.9576185673892348,-0.6771988246780489,-0.8861635829686665,-0.3375028871990537,-0.3106395232682002,1.5857089851954942,-0.9487493777360544,-1.0929877552912934,-0.0190309825742718,-0.1537590236461124,0.028667297621427,-1.1700042181745225,-0.0556683383258228,0.2998170089906277,-0.078596243495596,-1.0415384082164645,1.3658891429908029,-0.0177228069377956,0.1876852554895799,0.803336381893934,-1.1460852320394257,-0.1414716152046022,-0.1686404115861078,-1.905784580574857,-0.8149574932303021,-1.0312576441731756,3.23406060225217,0.3106399833379345,-1.300586829904088,-0.773365120870923,-0.3696773971680739,-2.4515745519716896,1.8027962736834324,0.3025658135906281,-0.1099006576971616,-0.0210155332306162,-1.2842363459753812,0.7093542668401935,0.5027428180435903,0.7376056954450891,1.2056244436967272,0.7790922003675642,-0.0066255600282044,-0.435467439466599,-0.7157563832981224,-0.1661528185784131,-0.3352775328252418,-0.0441146741658744,-1.3106827650669304,1.35838380095159,1.6184716562296484,-0.8857373422274367,-0.8609371434472057,-0.3633352946294535,0.1196181021570805,0.3329314476478278,-1.0260356364943222,-1.0463826985201838,-0.7637295478378647,-0.605918227534128
-0.5878268924024093,1.619365517898678,-1.895606840876064,1,-0.4940733783386972,-1.0974517809103053,1.3465389017622642,-1.124065684005927,-0.9726528010980336,-0.6719529036670729,-0.6109654640797951,-1.016658307296881,-1.0630789684748392,0.7061188486760847,-1.346534527432287,1.5412263834022908,-0.0940859117733682,-0.0749017425641144,-0.4437026806949491,-0.4863776490241941,-1.2696100693221497,-0.3520292444054238,-1.3961306345823188,1.5657746161623176,-0.8051355297635683,0.507327248716004,-0.0366007140230409,-0.0688213800047276,-0.5175171220997555,-0.1175308923409191,-0.055679514531651,0.676928538916436,-0.0786122927047996,-0.9067089981394044,-0.1303752510156018,-0.0183462201432054,-0.2693498371709691,-0.3366470232223868,-0.1969828872471214,-0.1328351708022988,-0.1605830796853221,-0.5399703655636492,-0.7412061583405619,-0.8078145249192652,1.6987445977255702,1.3961314789521269,-0.0406838054351153,-1.5285947752531133,-0.2546797085135929,-1.3631239157231394,1.1436306854351457,-0.0520286102243067,-0.1726038572995219,-0.126683650594298,1.2288959018471377,-1.1185319644416667,-1.6037433163674817,1.2487486657417126,-1.6148903520144122,-0.0732649711043302,0.2929490785820705,-0.4878869603538174,1.903092616649976,-0.5567807470525964,-0.8334043621943483,-0.535617885253201,-0.6331415426529752,-0.3833423958160619,0.2946491299187284,2.1393214952844817,1.990755506856056,1.615805571141932,1.9041453276171023,1.3845850619668552,0.0439729558497568,-0.7679175052985042,0.936708868106764,0.4966947111921271
-0.648020731592921,-1.0968581598555758,-1.13864390123972,1,-0.6738851204824367,-1.0666028380694588,1.64753597284283,0.0101621709327372,-0.9635676595248648,-1.2446288806028722,-0.5333744613543017,-0.8966212127477688,-0.9443112924369962,0.2972814429714278,-1.647554091020043,3.2362574270984803,-0.0940701461444796,-0.0746518974701216,-0.0840323231962648,-0.3671341815005255,-0.2351954325122088,-0.2291218823208213,-0.9051736625276544,1.769976261972759,-0.708723089434496,-0.7523866344702909,-0.0240754157099941,2.027113897892294,-0.3427590169239437,0.1842309129045452,-0.055689986357659,0.5683716408556011,-0.0783789658112184,-0.8867609627726943,0.5541494439942668,-0.0177796482063306,-0.0609064388689905,2.1958707470480943,-0.2197261799086744,-0.1400809453476162,-0.159239581389557,-2.4584490297996853,-0.73060085094613,0.2124742245732579,3.387657180105158,0.9051743330823117,-0.6201144538171331,-0.8026057692077181,-0.3197991205506694,-1.7854702639834574,-0.2959403893796654,1.4433794107840077,0.3819891512111866,0.1036927698335783,-1.2842363459753812,0.2237629644554591,0.4966841290835672,-0.0258559160411331,0.8435301149131051,-0.5720560743981713,0.3291130643196896,-1.2217602527748628,-0.6943647275281379,-0.1061649400834437,-0.3637419230749052,-0.1528081876579281,-1.3106827650669304,1.224404862738694,2.0278584249137706,-0.8485894136722623,-0.8211032491043694,-0.3633352946294535,-0.0588346203889216,0.2958142612600974,0.980230474150826,-0.5957225425357335,-0.126065141858629,-0.899948344527796
-0.5792277725180505,-1.3437875851059624,-1.5388913333866376,1,0.4755919688134467,-0.8537408419806964,-0.2775671384274223,-1.1486022081830756,-1.5640619899861643,0.5477453042214329,-0.1252842618955904,-0.8191103649575443,-0.9562615457950424,-0.5444602504053565,0.2775686148764505,-0.4979111338380117,-0.094098216553843,-0.0748860021207983,-0.6380645968334723,-0.3542183457633209,-1.0738513904218705,-0.399196643104581,-1.689902949415854,-1.2415094262549509,-0.6925391580343238,-0.5489189237176685,0.0022735003687053,1.3145366243038508,1.936636985205956,-0.8447845244069414,-0.0556823582796755,-2.294343609951058,-0.0786021505551442,-0.7006453803366663,0.6836254328178387,-0.0185216003915976,0.985953552865134,-0.8354782823841521,-0.1968825103457115,-0.1266211909111419,-0.1545592042563095,0.4983693306709968,-0.6066501336523594,-0.2319808069246592,-0.6877953441480945,1.689950078709789,-1.0991270888627618,-1.6431446241947492,-0.3846210478365487,-1.361441649485769,0.560859887887679,0.2131558154875272,0.469359165270856,0.1361021030012134,-1.2842363459753812,1.1949198724845784,0.5087870471254272,1.5010905001146178,1.5678085432125406,2.1301194276250257,-0.3422012835394429,0.3508253738416645,-0.7371480390681068,-0.2261427381369404,-0.3068131425755787,0.0646348958055459,-1.3106827650669304,1.4923627391644865,1.2090848875455265,-0.9228852707826112,-0.9007867266023076,-0.3633352946294535,0.2980708247030827,0.3700486340355582,0.0439729558497568,-0.70450159410042,-0.3386199438517075,0.7172172989373782
-0.7512101702052267,-1.590717010356349,-1.1763060661603082,1,0.6799830484871815,-0.8309038279256012,1.2570112725483624,0.1476727661133968,-2.4239775907149768,1.057020528447015,0.9556032934274824,-0.4335922538274723,-1.0186803454649742,0.3116616546034431,-1.2570070579619024,1.2459090614274178,-0.0940408815567899,-0.0745300705842856,-0.4726589866613432,-0.279900803457674,-0.1233122069558083,0.4652794263840255,-2.070527747698112,-0.8723048098757766,-0.6317666710093456,-0.489600750990415,0.008075412764991,-0.9081021073507533,4.165684235211442,0.7400115160255242,-0.0556754066271929,-2.992614756526011,-0.0783389064418683,-0.7368765174936096,5.747516257995495,-0.0178475600756277,-1.0787613350846794,0.9893647659404028,0.2186532075153808,-0.0890246327254673,-0.1128158697616898,2.5742860377260763,-0.6414090466952307,-0.782918030058238,0.1052988112129552,2.070792721792287,-0.3157418419652232,-2.142640571970639,-0.3729034540255018,2.42455946939087,-0.374491194869785,-0.2551511158499411,0.2890607968112147,0.0915345614423046,-1.2842363459753812,1.1197569069622548,1.705486565816378,0.2195743497064845,1.4945229818413823,0.0730426398401755,0.3033747321280507,1.399215791586016,-0.7705718708558146,3.496353060671596,-0.2783487523259153,2.1329508149991008,1.3994821245888902,1.4923627391644865,-0.0774828486398576,-0.9890647737548548,-0.9649853463939132,-0.8581205110722999,0.2980708247030827,0.3453038431104046,0.8464794001078161,-0.7374845357938079,-0.4448973448482469,-0.1648730520436259
-1.1897652843075264,-1.590717010356349,-1.5335957892761702,1,-0.3024043331754236,-0.5665773557392506,1.391561799540574,-0.1863951719560221,-0.6945951333100423,-0.118871501287817,-0.1795888031183443,0.3402283118988076,-0.9363469063901076,1.0434546465437764,-1.391557344876558,1.714432482924093,-0.0940803946282508,-0.0747904036173492,-0.733071402734955,-0.5882038619774181,-0.6405010424490678,0.0447279800642011,-0.401322022870772,1.3041709217073216,-0.3061870463443177,-0.4526066217626657,0.0329616363915424,0.7224701549230174,0.0904382208153722,0.8385110126662503,-0.0556778269190491,0.2170896677740266,-0.0784892531199588,-0.6273535895886105,0.7990740871430625,-0.0179106546669988,-0.8957233415390558,0.9060739509925756,0.0167441898302846,-0.1155067553334629,-0.0990756859121766,0.5928152077976624,-0.5479053501913875,-0.6350585652732635,1.6850993436566262,0.4013225150451372,-0.4018144248249847,-0.3952694648368567,-0.3687865956075444,0.4749104229593711,0.3519420548046247,-0.2900285162328072,-0.3158295022639556,-0.0091432012847678,1.1601119084154128,1.1197569069622548,1.705486565816378,0.2195743497064845,1.4945229818413823,0.0730426398401755,0.3033747321280507,1.399215791586016,-0.7705718708558146,3.496353060671596,-0.2783487523259153,2.1329508149991008,1.3994821245888902,1.4923627391644865,-0.0774828486398576,-0.9890647737548548,-0.9649853463939132,-0.8581205110722999,0.2980708247030827,0.3453038431104046,0.7127283260648062,-0.6717285926774906,-0.6574521468413255,1.0112474159310465
-1.249959123498038,0.3847183916467446,-2.3650600163557978,1,-0.4366997541148968,1.3821754791044074,1.2615020475185774,-0.9349325263212264,-1.8576731584691752,-0.5021990078715696,-0.3010778088025821,4.440082072057462,-0.9464857359056016,-0.2975000881416491,-1.2614978249192592,1.259420612854438,-0.0940992251085952,-0.0746494427250241,-0.4489740887442003,-0.4079264508618792,-0.9087250571970552,-0.3597189519534268,-2.02395100881494,0.2473701701053482,0.9179020450547618,-0.2153339308536523,1.0357312397673148,-1.540689710387368,1.944199863810904,-0.1100858194094663,-0.0556889037317425,-1.252648496320382,-0.0784266701482199,1.0031202129450287,2.951277867864181,-0.0182506187170496,0.2301277398922626,-0.195456249689682,0.9411203579086233,-0.1365766211571846,-0.0698117502882667,-0.2066742972680101,0.1861034827292455,-0.7438200134807091,0.7256830365013675,2.024012050673492,-0.5801967342299974,-1.821360902958896,-0.3191991929690883,2.42455946939087,-0.9322522208613856,-0.2013105389943533,-8.142389932530085,-2.554757327088262,-1.2842363459753812,0.7606192638374705,0.7075959123076636,0.709611523194345,0.2272621993917632,1.2406257941806416,-0.4976086817092099,2.1330890840070613,-0.5073768454086138,0.1684499562982328,-0.7622433865701903,-0.7452691180847021,1.3994821245888902,-0.9192581486676472,0.4243575937848293,-0.1270143140480117,-0.2057252767910923,-0.6107279028508767,-0.7726455105729304,0.3947934249607118,0.1777240298927667,-0.690768292022922,2.212037680065236,0.7172172989373782
0.5730542919860308,-0.1091404588540288,-3.0902305508084567,1,-0.3384348119640628,-1.0496690895861651,1.8094341679228896,-0.4857693214757079,-1.32345865652169,-0.1708384595676802,-0.6915794928855026,-0.7537488220272662,-0.9006240115283849,1.6612545025261558,-1.80943472504569,5.228219800619186,-0.0936333285001093,-0.0748795043617552,-0.8279786106041708,-0.6345287575583193,-0.9666505024988876,1.0645525938531968,-1.1413679878813898,2.055143832427756,-0.7070597173556109,0.7975398142095556,0.030500965013602,0.0683619422220408,-0.5980061698409476,-0.1401615505373187,-0.0556846736565561,0.7600924360233626,-0.0785905244591633,-0.8851489485778132,0.2906985679471588,-0.0187796968268154,-1.283097043776514,2.239314061981234,-0.1551292413557448,-0.0868194959370212,-0.137952173627271,1.2377504683382536,-0.7252742541817444,-0.6285714504151084,5.6035364791473095,1.1413567470128436,0.6871908626615634,-1.2248594952434473,-0.0783406641622403,-0.7728191310969877,2.331738568658072,-0.0354810208447257,0.3985997700800135,0.1060702903546899,1.0950187634117323,-0.7302665521959032,-0.5527661120737252,-0.5106398335101091,0.5072734350494262,-1.198504336701257,-2.0050930241232865,-1.1169212110004278,-0.6015465247694551,-0.1791850093948463,1.0879419796579193,1.0186601181476092,-1.3106827650669304,-0.6513002722418546,-0.403447407856272,-0.379557794729828,-0.4414653698968261,0.1314499218133928,-1.1295509556649348,-1.3373419398000397,-0.2235291922362629,-0.5532741542961941,-0.7637295478378647,-1.04696340302463
0.1516974176524488,0.6316478168971313,-0.990700435175245,1,-0.9186172344071606,-1.5237149043926936,1.478153152812412,-0.5181175570076755,-1.428733450027235,-1.9477226328254509,-0.9841168105993052,-2.2348600902184934,-1.6719010939580252,-0.6168606214693222,-1.4781485436440556,2.1083887417672127,-0.034561554789009,-0.074811407131694,0.1177872992607843,-0.2773853046979223,-0.3182453157996689,-0.3581834477520823,-1.3117575258251113,1.5597998893092366,-1.0185091659423553,2.709753597395637,-0.0103491340293239,-0.2853336186129795,-0.2513594046070836,-1.1003986950534812,-0.0556802841382159,0.4859353368992171,-0.0785347899682667,-1.274464329337378,0.4126071789492535,-0.0179080306212993,1.0384467671649773,0.6686400904078218,-1.2681400221572912,-0.1425213877541483,-0.1711603747257643,-3.5709810682724616,-0.8937903762863576,-1.0422565181939392,2.1958217102371123,1.3117463452801466,2.5408699659891805,-1.3680526701868698,-0.1429444359639083,-2.4515745519716896,0.4936640936211994,-0.1583358741015129,-1.0458259205709557,-0.1901950515018355,-1.2842363459753812,0.0759553139650642,0.0533587237724766,-0.2216400132623793,-0.7231405423232685,-0.4633348567304955,-1.31830309678184,0.8750205827138403,-0.2081357201396668,-0.079804604234699,0.5328863697894866,0.5797378847062581,0.0443996797609799,-2.2590475307966105,0.7878146132392235,0.1492538941144204,0.1943865024233046,-0.3014871425740977,-0.2372873429349238,-0.5455086301951245,-0.2235291922362629,-1.0447575794830803,-1.2951165528205613,0.3496796526952931
-0.6996154508990738,0.6316478168971313,-1.2525172401356468,1,-0.207938968787755,-1.1920995805387666,0.6913463484155082,-0.4559706000934854,-0.9301873283802428,0.0508949644296816,0.2653456717786118,-1.1499903352510366,-0.8569073363180689,0.6453025369823534,-0.6913431431409817,0.1903479277602042,-0.0940931428428192,-0.0746817283128637,-0.7266582611450825,-0.5681166481970616,-0.7377458019304679,-0.083340382252698,-0.9424182605787106,0.6629207985224407,-0.8472989567900978,-0.303354445223125,0.0178203834521397,-0.9480854178446262,0.0151987005764384,1.33898535972501,-0.0556857272928083,0.1570632328543293,-0.0784080636940726,-0.9616716484971128,0.0469044172168157,-0.018392108305562,-0.8310436172389055,-0.2016571958245643,-0.3058249073425612,-0.0934667658638026,-0.1701283250081277,0.405236967313253,-0.781148277265105,-0.738209535765548,0.1961672064413095,0.9424189443191988,-0.3743709926088285,-1.0522849415701647,-0.2773216034658275,-2.4515745519716896,-0.5555245700112413,0.0728453422137654,0.3985997700800135,0.1060702903546899,-1.2842363459753812,0.0759553139650642,0.0533587237724766,-0.2216400132623793,-0.7231405423232685,-0.4633348567304955,-1.31830309678184,0.8750205827138403,-0.2081357201396668,-0.079804604234699,0.5328863697894866,0.5797378847062581,0.0443996797609799,-2.2590475307966105,0.7878146132392235,0.1492538941144204,0.1943865024233046,-0.3014871425740977,-0.2372873429349238,-0.5455086301951245,-1.427288858623352,-0.6640319452206501,0.2990444621275281,1.0847549451794631
